,dataset,model,fold,structural_characteristic,is_member,spearman
0,amylase,Residue agnostic regressor,0,is_buried,0,0.4442115870984308
1,amylase,Partial least squares,0,is_buried,0,0.44397996153469615
2,amylase,Augmented Potts,0,is_buried,0,0.3546544659013357
3,amylase,RITA regressor,0,is_buried,0,0.172476000904583
4,amylase,Residue agnostic regressor,1,is_buried,0,0.4112623861663271
5,amylase,Partial least squares,1,is_buried,0,0.41104918519826833
6,amylase,Augmented Potts,1,is_buried,0,0.33604567771038774
7,amylase,RITA regressor,1,is_buried,0,0.1972667822451891
8,amylase,Residue agnostic regressor,2,is_buried,0,0.41533249642573533
9,amylase,Partial least squares,2,is_buried,0,0.415612466227171
10,amylase,Augmented Potts,2,is_buried,0,0.3494576698948363
11,amylase,RITA regressor,2,is_buried,0,0.19988477096266594
12,amylase,Residue agnostic regressor,3,is_buried,0,0.5035850666680444
13,amylase,Partial least squares,3,is_buried,0,0.5030966526876273
14,amylase,Augmented Potts,3,is_buried,0,0.41233918863658015
15,amylase,RITA regressor,3,is_buried,0,0.26517148105147437
16,amylase,Residue agnostic regressor,4,is_buried,0,0.44870554518032874
17,amylase,Partial least squares,4,is_buried,0,0.44894248946762255
18,amylase,Augmented Potts,4,is_buried,0,0.3481418989262697
19,amylase,RITA regressor,4,is_buried,0,0.22159049701404918
20,amylase,Residue agnostic regressor,5,is_buried,0,0.412104262209735
21,amylase,Partial least squares,5,is_buried,0,0.41216921404533136
22,amylase,Augmented Potts,5,is_buried,0,0.3265445176364201
23,amylase,RITA regressor,5,is_buried,0,0.2340504445186917
24,amylase,Residue agnostic regressor,6,is_buried,0,0.45541048656192434
25,amylase,Partial least squares,6,is_buried,0,0.4554292454713579
26,amylase,Augmented Potts,6,is_buried,0,0.3608098610869313
27,amylase,RITA regressor,6,is_buried,0,0.2139373867852761
28,amylase,Residue agnostic regressor,7,is_buried,0,0.45769509197720876
29,amylase,Partial least squares,7,is_buried,0,0.45760502508545753
30,amylase,Augmented Potts,7,is_buried,0,0.3686267101504284
31,amylase,RITA regressor,7,is_buried,0,0.172698495262861
32,amylase,Residue agnostic regressor,8,is_buried,0,0.47537243486508335
33,amylase,Partial least squares,8,is_buried,0,0.4751001941059193
34,amylase,Augmented Potts,8,is_buried,0,0.41138204312031573
35,amylase,RITA regressor,8,is_buried,0,0.22702328401369562
36,amylase,Residue agnostic regressor,9,is_buried,0,0.4007290298322969
37,amylase,Partial least squares,9,is_buried,0,0.40048472224922543
38,amylase,Augmented Potts,9,is_buried,0,0.3477592902315963
39,amylase,RITA regressor,9,is_buried,0,0.2184681135050073
40,amylase,Residue agnostic regressor,0,is_buried,1,0.6064092549530271
41,amylase,Partial least squares,0,is_buried,1,0.606295019254861
42,amylase,Augmented Potts,0,is_buried,1,0.6624381774249066
43,amylase,RITA regressor,0,is_buried,1,0.3998493545222547
44,amylase,Residue agnostic regressor,1,is_buried,1,0.5172510428881124
45,amylase,Partial least squares,1,is_buried,1,0.5172073703313965
46,amylase,Augmented Potts,1,is_buried,1,0.5675770681881763
47,amylase,RITA regressor,1,is_buried,1,0.2999641257927424
48,amylase,Residue agnostic regressor,2,is_buried,1,0.6216252394532372
49,amylase,Partial least squares,2,is_buried,1,0.6209869063416937
50,amylase,Augmented Potts,2,is_buried,1,0.6507735344681509
51,amylase,RITA regressor,2,is_buried,1,0.4374259185729859
52,amylase,Residue agnostic regressor,3,is_buried,1,0.5823028073499508
53,amylase,Partial least squares,3,is_buried,1,0.5815944170315924
54,amylase,Augmented Potts,3,is_buried,1,0.5804165225245451
55,amylase,RITA regressor,3,is_buried,1,0.41472116661066544
56,amylase,Residue agnostic regressor,4,is_buried,1,0.5378871548705093
57,amylase,Partial least squares,4,is_buried,1,0.5372236055565223
58,amylase,Augmented Potts,4,is_buried,1,0.573326698332471
59,amylase,RITA regressor,4,is_buried,1,0.3595936820807766
60,amylase,Residue agnostic regressor,5,is_buried,1,0.5539835882455788
61,amylase,Partial least squares,5,is_buried,1,0.5533639297453562
62,amylase,Augmented Potts,5,is_buried,1,0.5928187011353819
63,amylase,RITA regressor,5,is_buried,1,0.4064753198416518
64,amylase,Residue agnostic regressor,6,is_buried,1,0.47594185939886186
65,amylase,Partial least squares,6,is_buried,1,0.4761360984473585
66,amylase,Augmented Potts,6,is_buried,1,0.5736658549363456
67,amylase,RITA regressor,6,is_buried,1,0.3559829205641534
68,amylase,Residue agnostic regressor,7,is_buried,1,0.548356919475888
69,amylase,Partial least squares,7,is_buried,1,0.5488496048940801
70,amylase,Augmented Potts,7,is_buried,1,0.6138252127960632
71,amylase,RITA regressor,7,is_buried,1,0.3697296579509432
72,amylase,Residue agnostic regressor,8,is_buried,1,0.5785488639781521
73,amylase,Partial least squares,8,is_buried,1,0.5780404684095157
74,amylase,Augmented Potts,8,is_buried,1,0.6059952840157079
75,amylase,RITA regressor,8,is_buried,1,0.43412829337196424
76,amylase,Residue agnostic regressor,9,is_buried,1,0.5703109379480394
77,amylase,Partial least squares,9,is_buried,1,0.5696725827493855
78,amylase,Augmented Potts,9,is_buried,1,0.6136418235208377
79,amylase,RITA regressor,9,is_buried,1,0.38503344825358754
80,amylase,Residue agnostic regressor,0,is_connected,0,0.5257990622994074
81,amylase,Partial least squares,0,is_connected,0,0.5252971538465402
82,amylase,Augmented Potts,0,is_connected,0,0.5102532626894722
83,amylase,RITA regressor,0,is_connected,0,0.338783301006601
84,amylase,Residue agnostic regressor,1,is_connected,0,0.5287023089644519
85,amylase,Partial least squares,1,is_connected,0,0.5280711017479436
86,amylase,Augmented Potts,1,is_connected,0,0.493943861454847
87,amylase,RITA regressor,1,is_connected,0,0.3533221273966339
88,amylase,Residue agnostic regressor,2,is_connected,0,0.563592805383666
89,amylase,Partial least squares,2,is_connected,0,0.5630799348514348
90,amylase,Augmented Potts,2,is_connected,0,0.5232045312789463
91,amylase,RITA regressor,2,is_connected,0,0.3656003436747609
92,amylase,Residue agnostic regressor,3,is_connected,0,0.5591572248543735
93,amylase,Partial least squares,3,is_connected,0,0.4395709161081859
94,amylase,Augmented Potts,3,is_connected,0,0.5262407834323914
95,amylase,RITA regressor,3,is_connected,0,0.38815067485525123
96,amylase,Residue agnostic regressor,4,is_connected,0,0.5396091277065801
97,amylase,Partial least squares,4,is_connected,0,0.5392908581443935
98,amylase,Augmented Potts,4,is_connected,0,0.4834645142716169
99,amylase,RITA regressor,4,is_connected,0,0.31644905546676644
100,amylase,Residue agnostic regressor,5,is_connected,0,0.4738832424368555
101,amylase,Partial least squares,5,is_connected,0,0.4059179199718985
102,amylase,Augmented Potts,5,is_connected,0,0.40972083427265765
103,amylase,RITA regressor,5,is_connected,0,0.2502030373076806
104,amylase,Residue agnostic regressor,6,is_connected,0,0.6072974678377556
105,amylase,Partial least squares,6,is_connected,0,0.6071405991445901
106,amylase,Augmented Potts,6,is_connected,0,0.5469903502990322
107,amylase,RITA regressor,6,is_connected,0,0.3511490125234169
108,amylase,Residue agnostic regressor,7,is_connected,0,0.486802306102115
109,amylase,Partial least squares,7,is_connected,0,0.4870478411230723
110,amylase,Augmented Potts,7,is_connected,0,0.4701943534467576
111,amylase,RITA regressor,7,is_connected,0,0.40491086707855645
112,amylase,Residue agnostic regressor,8,is_connected,0,0.5512028306189064
113,amylase,Partial least squares,8,is_connected,0,0.5509474920624042
114,amylase,Augmented Potts,8,is_connected,0,0.48155145718198833
115,amylase,RITA regressor,8,is_connected,0,0.32074335441724877
116,amylase,Residue agnostic regressor,9,is_connected,0,0.5633077907193735
117,amylase,Partial least squares,9,is_connected,0,0.5633842980304243
118,amylase,Augmented Potts,9,is_connected,0,0.5032595651840336
119,amylase,RITA regressor,9,is_connected,0,0.34243689018732104
120,amylase,Residue agnostic regressor,0,is_connected,1,0.4825310698330527
121,amylase,Partial least squares,0,is_connected,1,0.4816933335461044
122,amylase,Augmented Potts,0,is_connected,1,0.5645271650384447
123,amylase,RITA regressor,0,is_connected,1,0.36044753504953275
124,amylase,Residue agnostic regressor,1,is_connected,1,0.46751591811775095
125,amylase,Partial least squares,1,is_connected,1,0.46726988348848514
126,amylase,Augmented Potts,1,is_connected,1,0.5392552550096664
127,amylase,RITA regressor,1,is_connected,1,0.2786884502929973
128,amylase,Residue agnostic regressor,2,is_connected,1,0.5127097582017949
129,amylase,Partial least squares,2,is_connected,1,0.5115914562627139
130,amylase,Augmented Potts,2,is_connected,1,0.5596035940849161
131,amylase,RITA regressor,2,is_connected,1,0.34267978704136426
132,amylase,Residue agnostic regressor,3,is_connected,1,0.5157373739537154
133,amylase,Partial least squares,3,is_connected,1,0.5159453122031188
134,amylase,Augmented Potts,3,is_connected,1,0.5911316401931733
135,amylase,RITA regressor,3,is_connected,1,0.4568060652071592
136,amylase,Residue agnostic regressor,4,is_connected,1,0.5497553452079416
137,amylase,Partial least squares,4,is_connected,1,0.5496205175466576
138,amylase,Augmented Potts,4,is_connected,1,0.6100665260893908
139,amylase,RITA regressor,4,is_connected,1,0.33235805944282953
140,amylase,Residue agnostic regressor,5,is_connected,1,0.5603748558004319
141,amylase,Partial least squares,5,is_connected,1,0.560459869115161
142,amylase,Augmented Potts,5,is_connected,1,0.6149978469520623
143,amylase,RITA regressor,5,is_connected,1,0.32747238137907136
144,amylase,Residue agnostic regressor,6,is_connected,1,0.5771356850485773
145,amylase,Partial least squares,6,is_connected,1,0.5761563904638018
146,amylase,Augmented Potts,6,is_connected,1,0.5918634079285471
147,amylase,RITA regressor,6,is_connected,1,0.45577785339223753
148,amylase,Residue agnostic regressor,7,is_connected,1,0.41305650127031457
149,amylase,Partial least squares,7,is_connected,1,0.4134293605070237
150,amylase,Augmented Potts,7,is_connected,1,0.5076272775098646
151,amylase,RITA regressor,7,is_connected,1,0.3257573368138247
152,amylase,Residue agnostic regressor,8,is_connected,1,0.5628373434162501
153,amylase,Partial least squares,8,is_connected,1,0.5634523575536879
154,amylase,Augmented Potts,8,is_connected,1,0.6105762799775374
155,amylase,RITA regressor,8,is_connected,1,0.3378399153593397
156,amylase,Residue agnostic regressor,9,is_connected,1,0.5492069191593684
157,amylase,Partial least squares,9,is_connected,1,0.5485602879381322
158,amylase,Augmented Potts,9,is_connected,1,0.61701335353095
159,amylase,RITA regressor,9,is_connected,1,0.3132413864906658
160,amylase,Residue agnostic regressor,0,is_close_to_as,0,0.4044971389112806
161,amylase,Partial least squares,0,is_close_to_as,0,0.40484004930791845
162,amylase,Augmented Potts,0,is_close_to_as,0,0.41815237664777405
163,amylase,RITA regressor,0,is_close_to_as,0,0.26563657576460825
164,amylase,Residue agnostic regressor,1,is_close_to_as,0,0.43744571054845793
165,amylase,Partial least squares,1,is_close_to_as,0,0.43733661618336794
166,amylase,Augmented Potts,1,is_close_to_as,0,0.40912149086753885
167,amylase,RITA regressor,1,is_close_to_as,0,0.3553096500843027
168,amylase,Residue agnostic regressor,2,is_close_to_as,0,0.4651988268657394
169,amylase,Partial least squares,2,is_close_to_as,0,0.46456887462687163
170,amylase,Augmented Potts,2,is_close_to_as,0,0.45088902538224473
171,amylase,RITA regressor,2,is_close_to_as,0,0.22527474954030108
172,amylase,Residue agnostic regressor,3,is_close_to_as,0,0.4323552709718714
173,amylase,Partial least squares,3,is_close_to_as,0,0.43279585688803984
174,amylase,Augmented Potts,3,is_close_to_as,0,0.4057089322920343
175,amylase,RITA regressor,3,is_close_to_as,0,0.2588956650270727
176,amylase,Residue agnostic regressor,4,is_close_to_as,0,0.46401296902547035
177,amylase,Partial least squares,4,is_close_to_as,0,0.46394475976701155
178,amylase,Augmented Potts,4,is_close_to_as,0,0.4082536873565558
179,amylase,RITA regressor,4,is_close_to_as,0,0.34224404003727366
180,amylase,Residue agnostic regressor,5,is_close_to_as,0,0.4470437588233117
181,amylase,Partial least squares,5,is_close_to_as,0,0.4469715844029366
182,amylase,Augmented Potts,5,is_close_to_as,0,0.4190618050302754
183,amylase,RITA regressor,5,is_close_to_as,0,0.28827297338699076
184,amylase,Residue agnostic regressor,6,is_close_to_as,0,0.42104249970359303
185,amylase,Partial least squares,6,is_close_to_as,0,0.4215250998767081
186,amylase,Augmented Potts,6,is_close_to_as,0,0.34174333713676147
187,amylase,RITA regressor,6,is_close_to_as,0,0.1945476358452697
188,amylase,Residue agnostic regressor,7,is_close_to_as,0,0.4363642299173815
189,amylase,Partial least squares,7,is_close_to_as,0,0.4354256508756312
190,amylase,Augmented Potts,7,is_close_to_as,0,0.39019162100216215
191,amylase,RITA regressor,7,is_close_to_as,0,0.2153865917962077
192,amylase,Residue agnostic regressor,8,is_close_to_as,0,0.49785902834716406
193,amylase,Partial least squares,8,is_close_to_as,0,0.4987052566976042
194,amylase,Augmented Potts,8,is_close_to_as,0,0.5172532845368201
195,amylase,RITA regressor,8,is_close_to_as,0,0.3489718455815246
196,amylase,Residue agnostic regressor,9,is_close_to_as,0,0.3995389433054627
197,amylase,Partial least squares,9,is_close_to_as,0,0.3987660609890414
198,amylase,Augmented Potts,9,is_close_to_as,0,0.37980601488096427
199,amylase,RITA regressor,9,is_close_to_as,0,0.2340903053212203
200,amylase,Residue agnostic regressor,0,is_close_to_as,1,0.6544872210886656
201,amylase,Partial least squares,0,is_close_to_as,1,0.6540856354380773
202,amylase,Augmented Potts,0,is_close_to_as,1,0.6361906724256062
203,amylase,RITA regressor,0,is_close_to_as,1,0.41532263256369006
204,amylase,Residue agnostic regressor,1,is_close_to_as,1,0.6224017420475167
205,amylase,Partial least squares,1,is_close_to_as,1,0.6212246714597438
206,amylase,Augmented Potts,1,is_close_to_as,1,0.6403030374866536
207,amylase,RITA regressor,1,is_close_to_as,1,0.36434244528305043
208,amylase,Residue agnostic regressor,2,is_close_to_as,1,0.632286119666615
209,amylase,Partial least squares,2,is_close_to_as,1,0.6319638015678386
210,amylase,Augmented Potts,2,is_close_to_as,1,0.6391595131846736
211,amylase,RITA regressor,2,is_close_to_as,1,0.40972830991569065
212,amylase,Residue agnostic regressor,3,is_close_to_as,1,0.6094665265425727
213,amylase,Partial least squares,3,is_close_to_as,1,0.6093813839892485
214,amylase,Augmented Potts,3,is_close_to_as,1,0.6286440600977669
215,amylase,RITA regressor,3,is_close_to_as,1,0.40656411148932414
216,amylase,Residue agnostic regressor,4,is_close_to_as,1,0.6301910285509061
217,amylase,Partial least squares,4,is_close_to_as,1,0.6296133819309766
218,amylase,Augmented Potts,4,is_close_to_as,1,0.6137510713260479
219,amylase,RITA regressor,4,is_close_to_as,1,0.41964318751479696
220,amylase,Residue agnostic regressor,5,is_close_to_as,1,0.6226454780603072
221,amylase,Partial least squares,5,is_close_to_as,1,0.6230576368752991
222,amylase,Augmented Potts,5,is_close_to_as,1,0.6450877844577112
223,amylase,RITA regressor,5,is_close_to_as,1,0.4471277589430408
224,amylase,Residue agnostic regressor,6,is_close_to_as,1,0.6461242132303948
225,amylase,Partial least squares,6,is_close_to_as,1,0.6457334271735613
226,amylase,Augmented Potts,6,is_close_to_as,1,0.6440427533036752
227,amylase,RITA regressor,6,is_close_to_as,1,0.416531140443086
228,amylase,Residue agnostic regressor,7,is_close_to_as,1,0.6151753463761037
229,amylase,Partial least squares,7,is_close_to_as,1,0.613373485051599
230,amylase,Augmented Potts,7,is_close_to_as,1,0.614383137796535
231,amylase,RITA regressor,7,is_close_to_as,1,0.43754029658095245
232,amylase,Residue agnostic regressor,8,is_close_to_as,1,0.6278537579633909
233,amylase,Partial least squares,8,is_close_to_as,1,0.627833919702427
234,amylase,Augmented Potts,8,is_close_to_as,1,0.618805672585887
235,amylase,RITA regressor,8,is_close_to_as,1,0.36907542972949264
236,amylase,Residue agnostic regressor,9,is_close_to_as,1,0.6357615646251339
237,amylase,Partial least squares,9,is_close_to_as,1,0.6357324235497251
238,amylase,Augmented Potts,9,is_close_to_as,1,0.6445147080304539
239,amylase,RITA regressor,9,is_close_to_as,1,0.42374103312732425
240,amylase,Residue agnostic regressor,0,is_secondary,0,0.5811412880444966
241,amylase,Partial least squares,0,is_secondary,0,0.5804734402335615
242,amylase,Augmented Potts,0,is_secondary,0,0.5575322580832579
243,amylase,RITA regressor,0,is_secondary,0,0.3486270783864956
244,amylase,Residue agnostic regressor,1,is_secondary,0,0.6037168140472293
245,amylase,Partial least squares,1,is_secondary,0,0.6038550729767949
246,amylase,Augmented Potts,1,is_secondary,0,0.5716214842142199
247,amylase,RITA regressor,1,is_secondary,0,0.40026999166237237
248,amylase,Residue agnostic regressor,2,is_secondary,0,0.6388487132147681
249,amylase,Partial least squares,2,is_secondary,0,0.638811706251664
250,amylase,Augmented Potts,2,is_secondary,0,0.6006324859702824
251,amylase,RITA regressor,2,is_secondary,0,0.41887025670276357
252,amylase,Residue agnostic regressor,3,is_secondary,0,0.5871948820182366
253,amylase,Partial least squares,3,is_secondary,0,0.5867117395207788
254,amylase,Augmented Potts,3,is_secondary,0,0.558263759056062
255,amylase,RITA regressor,3,is_secondary,0,0.36258398049272894
256,amylase,Residue agnostic regressor,4,is_secondary,0,0.6618756673879969
257,amylase,Partial least squares,4,is_secondary,0,0.6619267344691486
258,amylase,Augmented Potts,4,is_secondary,0,0.5783894431167447
259,amylase,RITA regressor,4,is_secondary,0,0.47057148265177723
260,amylase,Residue agnostic regressor,5,is_secondary,0,0.620457427803314
261,amylase,Partial least squares,5,is_secondary,0,0.6204619738951124
262,amylase,Augmented Potts,5,is_secondary,0,0.5741435645866371
263,amylase,RITA regressor,5,is_secondary,0,0.46077744356060185
264,amylase,Residue agnostic regressor,6,is_secondary,0,0.6253115891770173
265,amylase,Partial least squares,6,is_secondary,0,0.6247398090144765
266,amylase,Augmented Potts,6,is_secondary,0,0.5461662529700334
267,amylase,RITA regressor,6,is_secondary,0,0.34285766642062904
268,amylase,Residue agnostic regressor,7,is_secondary,0,0.6092938548836622
269,amylase,Partial least squares,7,is_secondary,0,0.60789133451293
270,amylase,Augmented Potts,7,is_secondary,0,0.5302288082655217
271,amylase,RITA regressor,7,is_secondary,0,0.33914472548696567
272,amylase,Residue agnostic regressor,8,is_secondary,0,0.671337525126788
273,amylase,Partial least squares,8,is_secondary,0,0.6706914072044652
274,amylase,Augmented Potts,8,is_secondary,0,0.627868009623842
275,amylase,RITA regressor,8,is_secondary,0,0.41912457720371354
276,amylase,Residue agnostic regressor,9,is_secondary,0,0.6230933563545992
277,amylase,Partial least squares,9,is_secondary,0,0.623018794355791
278,amylase,Augmented Potts,9,is_secondary,0,0.5666533953928468
279,amylase,RITA regressor,9,is_secondary,0,0.41244414383019756
280,amylase,Residue agnostic regressor,0,is_secondary,1,0.4869212052491008
281,amylase,Partial least squares,0,is_secondary,1,0.48697233453541805
282,amylase,Augmented Potts,0,is_secondary,1,0.48044664870057524
283,amylase,RITA regressor,0,is_secondary,1,0.31925981537811826
284,amylase,Residue agnostic regressor,1,is_secondary,1,0.5595050644462795
285,amylase,Partial least squares,1,is_secondary,1,0.5590993168195518
286,amylase,Augmented Potts,1,is_secondary,1,0.5575184142704374
287,amylase,RITA regressor,1,is_secondary,1,0.3573799623901672
288,amylase,Residue agnostic regressor,2,is_secondary,1,0.5027325127628367
289,amylase,Partial least squares,2,is_secondary,1,0.5027507710259893
290,amylase,Augmented Potts,2,is_secondary,1,0.5326205543253529
291,amylase,RITA regressor,2,is_secondary,1,0.31791034716634065
292,amylase,Residue agnostic regressor,3,is_secondary,1,0.5219309989430552
293,amylase,Partial least squares,3,is_secondary,1,0.5217632145492135
294,amylase,Augmented Potts,3,is_secondary,1,0.516320779661365
295,amylase,RITA regressor,3,is_secondary,1,0.36149957986051345
296,amylase,Residue agnostic regressor,4,is_secondary,1,0.48546400904776504
297,amylase,Partial least squares,4,is_secondary,1,0.48499696375977436
298,amylase,Augmented Potts,4,is_secondary,1,0.48693559914815193
299,amylase,RITA regressor,4,is_secondary,1,0.3013272977271439
300,amylase,Residue agnostic regressor,5,is_secondary,1,0.473415659050267
301,amylase,Partial least squares,5,is_secondary,1,0.4731840321311558
302,amylase,Augmented Potts,5,is_secondary,1,0.45851210538599135
303,amylase,RITA regressor,5,is_secondary,1,0.28353349279744783
304,amylase,Residue agnostic regressor,6,is_secondary,1,0.4874207287637028
305,amylase,Partial least squares,6,is_secondary,1,0.4866039435643208
306,amylase,Augmented Potts,6,is_secondary,1,0.5084165680760635
307,amylase,RITA regressor,6,is_secondary,1,0.3712575161735517
308,amylase,Residue agnostic regressor,7,is_secondary,1,0.5898474181372393
309,amylase,Partial least squares,7,is_secondary,1,0.5903843032312176
310,amylase,Augmented Potts,7,is_secondary,1,0.6011054556469724
311,amylase,RITA regressor,7,is_secondary,1,0.35773134785406163
312,amylase,Residue agnostic regressor,8,is_secondary,1,0.5712189703534566
313,amylase,Partial least squares,8,is_secondary,1,0.5707036367413428
314,amylase,Augmented Potts,8,is_secondary,1,0.5424801522107526
315,amylase,RITA regressor,8,is_secondary,1,0.3443781096033216
316,amylase,Residue agnostic regressor,9,is_secondary,1,0.46980986012775844
317,amylase,Partial least squares,9,is_secondary,1,0.4699061432441044
318,amylase,Augmented Potts,9,is_secondary,1,0.45936378508363707
319,amylase,RITA regressor,9,is_secondary,1,0.32127358694084945
